"",gene_symbol,GSM2388498,GSM2388499,GSM2388500,GSM2388501,GSM2388502,GSM2388503,GSM2388504,GSM2388505,GSM2388506,GSM2388507,GSM2388508,GSM2388509,GSM2388510
ENSG00000141026,MED9,1.0266,310.4986,170.3088,271.3587,13.3705,6.6092,12.2137,74.8475,18.0385,19.9623,85.4907,237.2825,33.7125
ENSG00000141027,NCOR1,350.4228,1264.0742,27.9128,877.1232,229.9455,102.3959,2002.1071,202.5553,274.4272,1897.1022,241.3871,29.3579,236.1795
ENSG00000141030,COPS3,3.3739,307.2583,221.6851,1975.6272,17.8084,13.6115,4.6545,5.0832,11.9002,225.6912,240.8266,435.8718,41.8135
ENSG00000141034,GID4,0,283.1724,60.8503,12.9372,27.8548,10.02,53.8044,17.1952,8.256,5.7506,2.5094,200.4698,24.9183
ENSG00000141040,ZNF287,0,24.9952,8.1805,1.2143,0,0,107.1865,0,0,0,6.1803,150.6124,0.892
ENSG00000141052,MYOCD,0,14.0079,0,2.2122,0,5.8746,8.048,0.2268,1.9377,47.9647,53.2676,0,8.3561
ENSG00000141068,KSR1,20.6839,141.3375,0,21.797,95.3529,0.6362,728.6814,394.7439,0,859.7815,69.8201,482.6437,213.8149
ENSG00000141076,UTP4,0,1.1341,6.5279,3.5318,5.0238,7.3757,95.4971,2.4591,0.9051,183.8213,54.7187,146.0373,0
ENSG00000141084,RANBP10,13.2089,0.8583,0,56.0454,31.5715,147.4789,43.8421,93.1039,3.5339,220.5988,312.6358,4.454,43.0524
ENSG00000141086,CTRL,0,0,0,0.3619,1.7368,5.9602,5.4641,0.6102,0,48.6492,0,10.0756,0
ENSG00000141096,DPEP3,0,0,0,0,0,0,0.8381,0,0,0,0,0,0
ENSG00000141098,GFOD2,1.883,5.5423,3.7128,54.974,24.6308,4.1498,208.354,137.7898,6.1449,197.1451,121.3433,7.1534,5.2305
ENSG00000141101,NOB1,0,347.9431,17.7569,243.6661,30.2261,691.7624,0,750.9694,95.3045,943.3804,154.7006,601.4004,0.6656
ENSG00000141127,PRPSAP2,59.6576,206.2314,0.8509,1499.6789,13.9708,0.852,5.9146,60.6278,67.0806,12.611,155.8497,1161.477,25.555
ENSG00000141161,UNC45B,0,0,4.7852,0,0,1.1002,0,0.3024,0,1.7751,3.0832,0.5054,0
ENSG00000141179,PCTP,137.4104,508.8022,1020.8663,5.5629,34.8298,537.6726,235.9367,1.6579,103.5203,40.0581,245.0503,7.8729,20.0498
ENSG00000141194,OR4D1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000141198,TOM1L1,258.8392,369.176,793.5691,548.0243,24.8483,767.2715,25.8083,12.5947,226.6858,4.179,40.3291,335.5952,23.0362
ENSG00000141200,KIF2B,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000141219,C17orf80,7.7373,74.227,186.4508,0.2801,53.2264,539.2707,257.1882,1.1266,8.5778,10.0312,1.5126,9.4883,52.7131
ENSG00000141232,TOB1,464.2107,290.1752,873.1915,1031.8757,74.9047,1436.407,627.6169,50.5847,251.7008,5.4611,567.5878,736.4072,80.4237
ENSG00000141252,VPS53,37.2561,210.126,15.9712,675.8817,131.069,86.2064,83.4823,382.1682,1.9871,1758.5397,8.1396,1821.1657,146.4402
ENSG00000141255,SPATA22,0,0,0,2.6661,0,0,0,0,0.9121,0,0,0,0.493
ENSG00000141258,SGSM2,4.1842,13.4458,1.3992,1410.9002,71.5558,41.3325,61.3014,1095.8672,78.1987,1730.7186,432.5986,2615.7652,104.6617
ENSG00000141279,NPEPPS,6.1318,239.321,94.8427,379.593,36.5721,1859.6392,944.8279,158.0773,515.4276,910.4307,146.3809,277.6437,293.3206
ENSG00000141293,SKAP1,27.2778,34.9798,7.0418,2.08,1.849,58.8489,4.5538,0.7167,24.0324,361.579,34.8287,2.51,3.4133
ENSG00000141294,LRRC46,0,3.7902,0,0.5578,4.6123,27.8415,0,0,0,0,3.9285,2.0162,6.0712
ENSG00000141295,SCRN2,6.09,95.7371,6.7237,32.1108,26.3481,344.9342,101.7721,218.0503,274.0229,4.1819,311.0198,21.575,26.1463
ENSG00000141298,SSH2,363.701,2.583,139.8453,179.1002,56.0436,28.2434,47.8746,509.4573,3.9809,328.1289,106.9226,2.2411,88.8805
ENSG00000141314,RHBDL3,0.2731,0,0,0.286,3.5286,0,0,11.5997,2.3731,11.199,4.7075,19.6941,3.3438
ENSG00000141316,SPACA3,0,0,0,0.3896,0,0.8835,0.595,0,0,2.1632,0,0.7154,0
ENSG00000141337,ARSG,4.9245,43.8565,45.7448,12.4385,30.5533,124.5096,14.0668,153.5296,8.3866,93.7158,5.1299,9.1418,33.1181
ENSG00000141338,ABCA8,21.1115,445.1323,674.3398,7.5071,153.0015,210.2692,9.9269,28.7203,41.2133,76.7968,8.9631,1.1204,138.2138
ENSG00000141349,G6PC3,0,54.9841,0,54.5395,5.3659,466.6097,27.6979,1072.5641,0.2017,54.1707,550.5031,15.2706,18.7932
ENSG00000141367,CLTC,2986.6796,3925.8624,2192.1963,684.4753,211.2672,8042.7332,2477.364,468.4351,318.908,1555.72,737.9779,1624.6302,506.9785
ENSG00000141371,C17orf64,0,0,0.6708,0,0,0,0.6073,7.897,0,0,3.0906,0,0
ENSG00000141376,BCAS3,11.542,93.5878,207.1187,40.0495,25.774,283.2527,53.7331,274.5124,71.2104,147.7582,89.0629,192.8143,64.7008
ENSG00000141378,PTRH2,3.0623,53.7714,383.1338,22.4604,6.8226,620.1149,551.5126,477.6202,163.4436,480.9971,809.6139,422.5528,6.7301
ENSG00000141380,SS18,37.4332,433.7453,5.5706,596.8589,0,460.703,422.4129,503.8411,64.2781,72.5359,451.2933,89.6243,288.0586
ENSG00000141384,TAF4B,22.1169,25.6742,0,24.7834,0,16.9777,1.0812,10.3637,0,0,1.59,42.2264,6.4942
ENSG00000141385,AFG3L2,773.9673,990.5935,0.8478,15.7274,0,206.6768,8.1583,45.2931,388.8967,333.42,15.9431,99.1105,42.5953
ENSG00000141391,PRELID3A,1.5146,0,0,2.2174,1.1945,6.294,10.1916,4.469,4.3216,31.9931,1.9261,6.1524,3.1239
ENSG00000141401,IMPA2,173.1325,25.2111,0,2.6804,0,240.7669,75.1455,32.4465,7.6268,186.1094,222.8735,110.1286,14.0003
ENSG00000141404,GNAL,7.146,0,0,639.5436,0.6991,43.9279,46.9473,55.1445,0.4813,6.6061,2.1923,67.7531,47.6704
ENSG00000141424,SLC39A6,37.3969,14.472,0,168.155,0,362.0536,14.5864,63.731,3.3945,240.7813,134.8892,0.6782,41.4991
ENSG00000141425,RPRD1A,398.9163,29.4456,0,2861.8641,0,361.8219,74.8564,111.2972,119.6673,446.2385,1.6016,18.1331,28.1864
ENSG00000141428,C18orf21,2.0309,0,0,1.2707,0,100.2441,24.2491,30.9922,0,0,0,0,1.883
ENSG00000141429,GALNT1,598.3102,28.8133,7.427,473.8361,0,345.2779,97.8815,97.4592,23.2927,561.1194,8.1042,0,47.3686
ENSG00000141431,ASXL3,1.0061,0,0,2.1348,0,9.86,0,0,0,47.1701,0,0,23.1297
ENSG00000141433,ADCYAP1,0,0,0,0.4384,0,1.1326,0,0.4129,0,2.42,0,0,0
ENSG00000141434,MEP1B,0,5.7934,0,1.4944,0,0,0,0,0,3.3716,0,0,0
ENSG00000141437,SLC25A52,0,3.3445,0,2.5663,0,0,0.8377,0,0,0,0,0.7297,0
ENSG00000141441,GAREM1,48.9836,1416.115,0.688,22.6802,0,125.1925,221.4796,0.1945,55.869,116.597,1.4597,0,48.0786
ENSG00000141446,ESCO1,72.9208,79.0823,18.1767,89.1678,5.0733,163.6896,80.9195,84.4154,0,144.2886,88.4335,91.2485,50.4444
ENSG00000141447,OSBPL1A,807.9568,126.4866,0,60.7832,0,43.5065,2.9287,5.7324,17.5096,313.0136,82.4147,10.3151,24.5283
ENSG00000141448,GATA6,11.855,44.5283,0,824.2711,0,314.4675,61.6604,162.7449,108.7611,882.8736,0,25.2432,39.6558
ENSG00000141449,GREB1L,510.1977,0,8.8167,0,0,1.606,79.0185,0.5356,0,0,0.5127,66.5231,1.6697
ENSG00000141452,C18orf8,59.7985,52.7449,0,27.8216,0,241.8508,8.8637,103.3547,206.2988,475.314,49.845,0,28.4202
ENSG00000141456,PELP1,6.4529,107.6349,4.453,108.7335,66.2346,8.5869,2.3586,123.9815,11.3413,478.6667,22.4543,4291.6995,115.7601
ENSG00000141458,NPC1,66.1415,57.018,8.5875,300.115,0,2012.0974,25.4285,222.608,2.0934,483.353,93.7224,11.2648,114.1414
ENSG00000141469,SLC14A1,0.6596,2.1356,2.1313,1.3992,1.0751,106.0056,1.9677,1.7239,0,10.197,2.2711,25.098,0
ENSG00000141480,ARRB2,7.6985,88.972,1.164,427.1229,9.0602,3.8532,29.5892,189.1435,70.3024,434.8808,3.2918,831.113,25.6641
ENSG00000141485,SLC13A5,1776.3039,419.2932,7580.5438,116.891,954.6246,57.2621,1272.4046,3.2656,1122.3542,350.0259,1902.1113,3369.8666,131.273
ENSG00000141497,ZMYND15,0,3.987,0,107.1345,2.1,1.2316,0,28.9357,0,40.4059,261.1477,111.0624,2.9156
ENSG00000141499,WRAP53,0,0,0,351.4837,3.3795,0,6.9452,11.4234,167.8735,8.5726,28.7005,0.9311,2.4486
ENSG00000141503,MINK1,240.5733,0,0.5772,398.9999,116.358,3.548,2.7723,1514.7311,286.649,561.4379,2992.8488,6283.6189,152.0878
ENSG00000141504,SAT2,72.8622,35.161,4.4372,784.228,14.0648,45.4826,1373.9173,503.4885,1478.8957,48.0284,670.6351,192.0518,31.9408
ENSG00000141505,ASGR1,645.6177,624.367,267.7446,2.3314,228.3097,95.9752,2079.5187,5745.3553,1342.9884,1666.9496,3776.4756,2291.0262,128.2395
ENSG00000141506,PIK3R5,170.4717,227.1734,5.7957,122.4827,8.8049,4.0651,1.8136,223.7255,0,15.569,0.4639,97.2229,35.6452
ENSG00000141510,TP53,8.016,123.8485,3.633,59.3252,123.4486,6.9254,4.1863,96.3121,41.9847,72.5522,105.4496,151.9237,41.2414
ENSG00000141519,CCDC40,0,0,11.3555,80.4059,7.4198,47.4011,55.3498,12.6158,96.1203,170.0882,2.8441,11.5625,32.1513
ENSG00000141522,ARHGDIA,17.8704,3.8297,2.5911,1747.7285,59.6128,1223.6632,454.6914,3852.5791,32.7729,387.2358,381.2602,3172.3205,106.8911
ENSG00000141524,TMC6,0,0,0.3821,3.1427,19.8357,297.0707,59.3346,7.6066,110.0689,1362.4836,156.4311,10.6611,35.4718
ENSG00000141526,SLC16A3,0,1.242,5.5903,3111.8489,14.7056,362.9794,7.614,2207.7459,2.765,530.0723,87.7736,731.0727,53.1216
ENSG00000141527,CARD14,23.6802,8.3121,5.5773,4.8629,0,6.9735,1.0072,1.7656,3.3892,31.0576,7.8192,9.7962,11.8926
ENSG00000141540,TTYH2,0,59.8565,47.1866,29.7087,7.4519,43.8878,143.7221,52.6707,5.3977,39.2631,0,0,7.5014
ENSG00000141542,RAB40B,0.1654,0,11.8133,302.3576,18.999,177.6294,236.0527,226.8129,34.0616,1.9302,63.7306,2.7372,34.8893
ENSG00000141543,EIF4A3,0,1.7832,57.7992,78.8496,12.8087,564.5261,714.0586,2.0427,255.7026,504.5643,200.8212,266.1867,39.9729
ENSG00000141551,CSNK1D,17.3041,5.0682,9.5014,2834.6571,63.1443,902.3109,679.2958,218.0769,195.7267,451.1368,279.3914,908.6894,160.9582
ENSG00000141552,ANAPC11,4.0405,2.1288,1.4839,71.2867,4.7144,969.0172,161.3804,1489.6061,12.3245,180.504,429.9399,2075.1696,9.871
ENSG00000141556,TBCD,66.6522,0,1.9186,616.2793,15.753,186.4565,367.2,363.4214,1.7845,379.3355,662.4272,110.3528,43.1297
ENSG00000141560,FN3KRP,10.9214,0,10.5789,209.3859,23.3324,198.778,66.8816,13.5517,63.7133,73.8941,97.7141,229.4882,41.0449
ENSG00000141562,NARF,15.8486,37.5014,2.9471,589.5707,32.0218,595.9968,635.2439,62.0838,59.6601,609.222,22.603,346.5975,42.4231
ENSG00000141564,RPTOR,31.1352,18.6681,256.6867,113.4678,73.9366,866.3433,46.2665,13.7141,28.0657,577.2363,200.3275,499.371,194.4382
ENSG00000141568,FOXK2,0,3.024,279.3103,144.5432,71.9494,475.0495,150.675,265.914,98.007,222.9338,8.0028,2175.6781,114.5978
ENSG00000141569,TRIM65,0,2.9513,91.0562,34.2634,8.756,199.0932,2.4198,102.9435,56.2429,5.9429,16.8383,12.944,13.19
ENSG00000141570,CBX8,0,0,1.9388,127.8252,9.5898,86.3737,125.2747,2.087,1.5962,240.4909,63.5839,289.0863,12.9319
ENSG00000141574,SECTM1,4.3479,0,100.1637,0.5878,0.6961,27.8028,7.3378,0.6903,1.3031,145.3915,8.8234,338.5037,10.5766
ENSG00000141576,RNF157,0,2.5882,0,43.4928,88.6544,263.9311,2.4558,99.4152,0,349.5453,0,69.7368,54.9396
ENSG00000141577,CEP131,0.5292,0,0,632.6822,26.1991,269.0814,321.0268,209.4175,0.6535,6.9568,71.2486,1.3456,43.953
ENSG00000141579,ZNF750,0,0,0,3.5329,0,2.4403,0,0,0,0,0,0.6,4.504
ENSG00000141580,WDR45B,131.3551,2.4832,96.6054,671.4952,32.6527,454.7834,743.4331,298.207,48.9009,446.4746,138.1171,361.0246,87.4808
ENSG00000141582,CBX4,8.4434,0,0,221.4581,17.3115,328.784,192.4129,19.8669,27.4322,262.882,70.615,146.7242,34.0193
ENSG00000141622,RNF165,107.3519,0,0.6872,3.0869,0,7.8258,0.4773,0.1905,26.1807,31.1408,3.3531,1.5305,0
ENSG00000141627,DYM,1601.14,4.8087,0.4765,353.6972,0,326.8273,57.038,58.5773,0,341.1587,357.5164,165.8514,96.9206
ENSG00000141639,MAPK4,0,23.9775,0,0,0,115.8449,0,0,0,2.4456,0,0,31.6853
ENSG00000141642,ELAC1,53.9282,60.4211,0,14.8162,0,22.5005,0.4816,137.5692,0,23.7911,0.6956,0,6.8917
ENSG00000141644,MBD1,222.3537,159.1284,0,2135.2387,0,325.3769,59.9588,81.1431,0,132.1794,214.0747,0,79.5386
ENSG00000141646,SMAD4,1619.9813,1569.4618,3.415,2523.7708,0,1263.0601,193.6047,617.9582,0.1967,225.6657,19.5219,1076.4551,179.9726
ENSG00000141655,TNFRSF11A,10.3398,1.9495,0,29.6552,0.896,5.2674,0,2.7783,0.4105,0,0,0,3.7251
ENSG00000141664,ZCCHC2,743.1056,325.9051,1.7726,11.9081,0,174.1073,2.4998,52.44,0.6403,114.344,9.3929,104.5965,128.1806
ENSG00000141665,FBXO15,2.2497,38.341,34.8208,13.3859,140.1372,197.7528,20.3779,79.3514,3.9667,123.9595,34.0749,11.6507,61.0962
ENSG00000141668,CBLN2,0,4.3654,0,0.8505,0,0.5373,0,0.4507,0,8.8581,0,0,0
ENSG00000141682,PMAIP1,23.5546,0,0,73.9214,0,34.1001,0.4908,0.7951,4.7383,0,0,14.8367,1.1013
ENSG00000141696,P3H4,5.8471,45.6093,0.012,5.5266,46.4936,269.1558,7.5735,99.2131,16.4968,10.3262,7.4963,1217.4101,48.8706
ENSG00000141698,NT5C3B,370.3532,16.108,182.0961,835.1632,21.9725,315.3302,96.8726,102.7279,9.3858,9.5248,19.4728,1908.4597,14.2852
ENSG00000141699,RETREG3,38.8043,25.9154,144.0306,125.4911,79.0003,248.265,335.369,168.6027,74.4709,235.9477,341.595,844.4941,115.5102
ENSG00000141736,ERBB2,23.9013,273.7043,1096.3586,36.2856,186.4864,176.5705,1547.0048,16.9869,78.827,362.2719,1022.2215,303.0335,56.2345
ENSG00000141738,GRB7,0,10.5233,4.4912,1.333,18.4458,106.7498,60.9596,0.3221,51.7245,257.0701,116.2262,135.7866,25.0721
ENSG00000141741,MIEN1,5.892,16.5718,16.6898,43.5273,4.9833,333.2252,372.7299,434.9085,12.3378,233.8744,510.0868,112.1052,11.2667
ENSG00000141744,PNMT,0,0,0,0.5178,0.7856,98.0976,1.5194,5.9325,0,6.5682,0,50.2352,0.7867
ENSG00000141748,ARL5C,0,0,0,0,0,0,0,0.2548,0,4.6248,0,1.5534,0
ENSG00000141750,STAC2,0,1.1323,1.9355,1.5535,0,3.6287,1.6025,1.2694,0,0,1.1515,2.0919,2.3483
ENSG00000141753,IGFBP4,285.5312,623.5302,6992.3347,556.0919,174.1108,448.8799,3242.2615,566.3987,918.9037,3087.9223,5105.0138,550.9355,126.7173
ENSG00000141756,FKBP10,0,101.0886,12.7132,1810.5321,101.479,1116.0231,228.7783,1579.4609,310.2551,122.1499,7.2006,2821.7531,119.899
ENSG00000141759,TXNL4A,27.2027,186.7741,0.2855,788.9746,0.3324,1354.0994,573.6535,339.3398,128.7807,11.6115,15.7279,2154.4169,32.7149
ENSG00000141837,CACNA1A,1.4556,10.7814,15.3129,21.6482,4.1729,11.8155,18.358,33.6179,3.4598,51.0206,16.8885,7.2592,20.3659
ENSG00000141854,MISP3,0,4.1772,0,0,0,39.8063,0,0,0,0,483.1782,0,3.0703
ENSG00000141858,SAMD1,0,0.7887,0.785,87.9892,13.8879,341.1464,3.3073,178.7043,90.8991,317.645,499.3955,122.9122,28.2857
ENSG00000141867,BRD4,17.0911,52.2783,18.6424,450.3609,278.7999,1814.6698,154.3075,21.8997,229.2601,3809.7431,1039.0478,1381.076,263.646
ENSG00000141873,SLC39A3,0.3369,4.551,10.8639,6.8786,5.2713,392.6862,230.9769,2.0651,21.2746,10.9589,7.6184,158.0357,18.978
ENSG00000141905,NFIC,252.2375,50.4879,375.4837,3189.9098,246.4238,1624.8631,374.862,92.945,72.4066,649.0563,109.1776,125.0551,270.8611
ENSG00000141933,TPGS1,0,4.4749,2.0751,172.5083,7.9383,374.0827,186.9515,3.3186,2.6047,1.6884,695.6401,138.4398,3.8881
ENSG00000141934,PLPP2,0.4478,59.1628,0.6844,30.8539,0.8504,96.7541,669.4852,494.8094,0,1882.7006,1.3934,1.4234,10.6637
ENSG00000141946,ZIM3,0,0,0,0.4506,1.1832,3.0785,0,1.1633,0,2.413,0,7.7666,0
ENSG00000141956,PRDM15,0,316.8412,10.4211,7.6124,65.9077,5.0024,0.462,2.7113,1.3914,312.501,441.7152,947.782,286.5706
ENSG00000141959,PFKL,314.2958,34.0543,176.0104,991.94,57.0139,51.1499,10.8506,223.1451,93.5421,1519.435,7.1674,4057.6233,46.4092
ENSG00000141965,FEM1A,0.5732,13.2277,21.2887,8.5231,16.378,51.4982,29.1527,8.8159,0.947,39.7728,30.3492,10.3962,16.4099
ENSG00000141968,VAV1,0,0,4.9065,1.1716,0,27.7941,2.9593,62.6512,1.0546,55.3876,9.0656,21.3171,15.8214
ENSG00000141971,MVB12A,0,0.7668,1.0293,6.2019,4.3253,271.4034,107.6467,610.2134,0,2.6177,23.5982,210.3291,4.5707
ENSG00000141977,CIB3,0,0,0,0,0,0.6498,0,0,0,0,1.254,0,0
ENSG00000141985,SH3GL1,110.1654,1.3841,18.659,186.1338,47.7026,1124.7633,19.3964,364.5011,5.8155,147.2852,293.3249,125.1736,62.1191
ENSG00000141994,DUS3L,0,0,19.5957,1.0594,12.1308,183.6505,157.663,342.99,3.6115,85.2178,369.5443,0.2735,13.8576
ENSG00000142002,DPP9,23.5918,6.7255,330.402,6.2892,52.3026,997.2473,18.4238,156.4933,47.1694,658.6766,72.3168,61.7554,95.3275
ENSG00000142025,DMRTC2,0,1.3038,0,0,0,0,0,0,0,0,1.3965,0,0
ENSG00000142039,CCDC97,0,0.8186,0,264.4854,19.3654,276.8821,75.14,2.6337,1.2613,744.4954,6.721,429.1945,106.7652
ENSG00000142046,TMEM91,0,0,5.8175,169.2593,5.6285,168.1849,5.3737,9.669,2.7462,515.3549,0.6089,31.0311,22.4943
ENSG00000142065,ZFP14,1.4848,38.1889,35.8711,50.0097,46.0516,56.3065,162.5222,6.487,0.9549,32.1732,17.4799,4.7371,27.9401
ENSG00000142082,SIRT3,120.6985,101.8197,3.4022,192.8203,11.2844,1.0052,13.5183,5.0636,2.3064,2.7518,192.6582,0,16.204
ENSG00000142089,IFITM3,13804.5927,4309.2061,263.0504,494.562,59.4864,285.7894,12585.0639,3321.0533,2014.0411,7022.5509,3542.3548,15.3394,99.2677
ENSG00000142102,PGGHG,7.4052,196.731,0,225.2369,20.2486,90.2341,182.6208,65.6743,1535.5826,122.6576,603.0409,5.031,74.2322
ENSG00000142149,HUNK,0,20.9475,2.8614,1.3787,46.4498,9.7141,3.1468,125.0844,10.7427,386.4652,1.3111,4.8881,137.5027
ENSG00000142156,COL6A1,34.7357,142.8007,249.0709,5008.3923,42.9978,82.9494,842.4349,6389.7622,349.8628,11269.9842,616.4774,2685.1468,45.3492
ENSG00000142166,IFNAR1,788.0914,118.1658,26.9351,2.5191,99.6082,137.6383,1129.0585,87.634,196.0892,2318.2193,3.5602,36.8828,150.0542
ENSG00000142168,SOD1,1049.7214,794.0689,107.1542,2473.0504,30.6747,611.2113,2833.0035,1932.6693,1212.0165,3104.7398,54.2876,478.3892,76.0649
ENSG00000142173,COL6A2,140.6931,280.2114,182.5763,1216.1919,42.0407,61.0579,516.5335,8054.6759,650.9002,6055.3903,1414.1897,2518.9153,262.8102
ENSG00000142178,SIK1,0,1.6634,31.5127,1.6543,7.1039,0,473.4075,141.0123,0,565.5047,327.0279,746.3331,59.2963
ENSG00000142182,DNMT3L,4.0423,0,0,0,0,0,0,2.0668,0,9.6961,0,36.7799,0
ENSG00000142185,TRPM2,0,0,8.0482,29.5641,0.9854,4.496,0,997.1526,3.0477,241.1279,0,90.1565,31.5623
ENSG00000142186,SCYL1,369.7197,400.8137,813.2755,103.3065,31.6576,74.1832,1038.6012,767.0881,6410.6948,848.5152,421.4429,117.6615,25.3712
ENSG00000142188,TMEM50B,0,35.9625,0,842.8175,4.0407,11.9524,209.3509,172.7771,74.1287,756.8302,5.1914,9.8093,20.3331
ENSG00000142192,APP,6751.4035,2665.7153,43.304,2824.0696,26.1898,498.5198,15.2503,3125.3891,5671.8026,3833.3351,21.6861,13.4984,315.9832
ENSG00000142197,DOPEY2,267.9533,0,1.511,39.1163,79.4889,11.2021,87.4107,24.0132,23.4681,190.3755,0.7776,397.2364,106.2623
ENSG00000142207,URB1,4.2194,353.8448,5.3806,179.138,90.1777,72.398,278.8387,34.2729,1.7058,50.1124,5.8862,10.384,125.6616
ENSG00000142208,AKT1,6.5721,26.8766,179.7617,494.4279,0,1720.0188,2271.8738,4292.0131,159.0435,2247.4762,375.449,142.9458,0
ENSG00000142224,IL19,0,0,0,0,0,1.3292,1.3271,0.4519,0,0.7246,0,0,0
ENSG00000142227,EMP3,1.321,17.4183,39.8779,462.8517,2.5299,222.8873,53.1046,12.7808,11.2655,1299.847,19.0928,36.1474,10.3745
ENSG00000142230,SAE1,287.8342,10.7357,208.8459,303.7232,16.4617,659.7556,11.6104,2.7934,3.1871,970.4958,4.8413,102.9555,103.3494
ENSG00000142233,NTN5,0,0,0,6.1519,0,1.5432,0.841,0,0,0,1.1969,0,3.3755
ENSG00000142235,LMTK3,0,0,2.326,0,0,0.6635,2.4711,0,0,16.792,0,0,0
ENSG00000142252,GEMIN7,15.5637,2.2229,3.1203,0.5139,2.9433,127.3949,169.7331,14.857,8.0323,14.1428,1.3236,6.095,10.4437
ENSG00000142273,CBLC,8.5658,2.1091,0,5.3067,5.1384,9.349,4.4363,0.4667,2.115,4.8026,53.9211,0,6.3863
ENSG00000142279,WTIP,0.4891,10.32,17.0654,13.4134,21.2073,308.2155,648.8363,145.8987,88.715,4910.5295,56.2073,52.2413,18.9227
ENSG00000142303,ADAMTS10,0,0,11.7678,3942.6237,14.152,284.6584,53.6969,1580.1046,0.3522,166.6539,2.9581,326.3227,49.7803
ENSG00000142319,SLC6A3,0,0,0,0,0.5347,0,0,0,0,0.6027,0,0,0
ENSG00000142330,CAPN10,48.7558,1.5274,4.6179,32.292,5.2958,239.9065,1.6505,18.132,20.0837,294.7188,272.6098,17.9441,36.2112
ENSG00000142347,MYO1F,16.4544,7.8626,417.3212,508.9171,29.599,175.4442,99.894,573.8626,1.3872,213.6932,51.8836,40.612,112.6332
ENSG00000142396,ERVK3-1,45.9642,10.2715,0,351.8439,6.6237,15.1615,338.2531,1505.3847,1.0219,306.0573,10.0398,23.3478,52.394
ENSG00000142405,NLRP12,1.4085,1.2379,0,1.4448,1.3708,3.7523,1.9541,5.278,0,10.844,2.5773,2.7371,3.8891
ENSG00000142408,CACNG8,0.7812,8.2179,3.535,2.6559,0,10.2855,4.1315,2.8141,0,17.8501,0,6.0247,17.1807
ENSG00000142409,ZNF787,0.8712,11.2678,0,3.16,13.177,6.1428,593.5099,541.7967,13.2463,4.7624,9.6126,113.8939,45.0413
ENSG00000142444,TIMM29,0,0,63.6705,9.021,3.2743,192.1909,1.0828,26.6,138.6063,126.2829,4.5374,6.6857,10.1102
ENSG00000142449,FBN3,0,0,0,6.0784,3.3418,0.504,67.7947,30.5296,0,0,0,20.9472,0.9836
ENSG00000142453,CARM1,1.4302,2.4285,127.1687,1257.1841,37.4328,499.7639,12.1128,34.108,985.1845,337.8824,0,347.0258,22.074
ENSG00000142459,EVI5L,244.6229,0.5253,0,37.6264,26.4995,86.0047,1.2218,388.0457,0.4677,75.097,5.7592,222.436,52.8515
ENSG00000142484,TM4SF5,318.1103,15.6641,0.7306,4.1691,17.7186,32.9242,13.1959,732.6286,1093.2681,253.0989,780.6058,3616.7142,15.1136
ENSG00000142494,SLC47A1,655.2979,877.983,439.0439,1302.1783,58.9438,10.5615,1484.3544,77.1404,21.4496,11.0878,2104.2282,1313.7084,87.1438
ENSG00000142507,PSMB6,478.8018,62.5921,1.2615,88.8842,4.2699,42.7756,4.0775,79.6416,1023.9667,36.4968,165.4451,4083.756,12.2603
ENSG00000142511,GPR32,0,0,0,0.7403,0,0,0,0.4871,0,5.685,0,0,0.684
ENSG00000142512,SIGLEC10,33.407,38.6871,3.2465,2.2208,5.8126,2.9875,1.8647,25.8753,2.2124,48.8865,1.0283,0,25.323
ENSG00000142513,ACPT,0,0,0,5.5106,0,0,0,0,0,0,0,0,3.797
ENSG00000142515,KLK3,0,0,0,84.1754,0,0,0,0,0,0,0,0,2.6244
ENSG00000142528,ZNF473,0,17.1955,1.8186,33.8798,14.0246,2.9238,15.4605,0.2687,0,104.2823,5.0391,8.5972,83.8931
ENSG00000142530,FAM71E1,0,0,0,0,0.743,0,18.0835,13.5006,0.4859,0,0,0,0
ENSG00000142534,RPS11,978.8798,1008.0447,43.646,2347.8281,202.2606,638.5952,883.9287,877.9343,1083.6995,7884.3136,4958.7188,6558.3708,325.5565
ENSG00000142538,PTH2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142541,RPL13A,1679.0145,712.4904,342.1157,14192.2375,295.8215,4144.6881,3092.127,19947.3764,304.1732,15310.5524,4865.3453,5764.1081,536.2216
ENSG00000142544,CTU1,18.2036,0,0,0,4.8058,0,0,3.7444,0,1.6946,30.0091,3.8838,15.395
ENSG00000142546,NOSIP,17.4948,90.2905,0.7566,3631.8203,8.3381,34.0814,17.3454,30.1398,240.3851,106.4449,385.9891,236.5333,21.8587
ENSG00000142549,IGLON5,0.4093,0,0,6.4998,0,0,0.7652,0.362,1.2048,55.4105,0,0,5.0991
ENSG00000142552,RCN3,2.2178,55.0367,0,75.4675,33.4479,1.5613,122.8255,202.0481,61.5404,689.349,208.1762,10.4106,55.1616
ENSG00000142556,ZNF614,2.9867,27.6112,0.5273,296.2123,1.8747,0.3015,2.3312,40.4565,2.8886,30.664,48.1247,8.4658,17.8141
ENSG00000142583,SLC2A5,0,1.0214,1.859,1.0983,2.1193,49.897,1.2806,261.8992,0.4912,9.5895,10.1835,3.517,17.6948
